,genres,imdb_id
30972,"[{'id': 27, 'name': 'Horror'}]",tt3106120
30973,"[{'id': 35, 'name': 'Comedy'}]",tt0311146
30974,[],tt0433537
30975,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt2905674
30976,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",tt3261302
30977,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2924442
30978,"[{'id': 27, 'name': 'Horror'}]",tt3727824
30979,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",tt4693418
30980,"[{'id': 18, 'name': 'Drama'}]",tt2334733
30981,"[{'id': 28, 'name': 'Action'}]",tt3816614
30982,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt4145324
30983,"[{'id': 35, 'name': 'Comedy'}]",tt2937254
30984,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt3130734
30985,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt2967008
30986,"[{'id': 18, 'name': 'Drama'}]",tt2893490
30987,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt2048824
30988,"[{'id': 35, 'name': 'Comedy'}]",tt2547172
30989,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",tt2828884
30990,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt4442130
30991,"[{'id': 35, 'name': 'Comedy'}]",tt2758904
30992,"[{'id': 53, 'name': 'Thriller'}]",tt2950236
30993,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",tt3336368
30994,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",tt3033080
30995,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt3564200
30996,"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt2784134
30997,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt2673388
30998,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt0267817
30999,"[{'id': 35, 'name': 'Comedy'}]",tt3717016
31000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt3103412
31001,"[{'id': 27, 'name': 'Horror'}]",tt3374816
31002,"[{'id': 35, 'name': 'Comedy'}]",tt3094236
31003,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt3084028
31004,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",tt3503840
31005,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt1641841
31006,"[{'id': 12, 'name': 'Adventure'}]",tt4026600
31007,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt1086363
31008,[],tt0109433
31009,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt0863093
31010,[],tt1147760
31011,"[{'id': 878, 'name': 'Science Fiction'}]",tt0117069
31012,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2290739
31013,"[{'id': 27, 'name': 'Horror'}]",tt3382842
31014,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt3593666
31015,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt3133246
31016,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",tt2081274
31017,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",tt1684548
31018,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",tt1322393
31019,"[{'id': 18, 'name': 'Drama'}]",tt2191612
31020,"[{'id': 35, 'name': 'Comedy'}]",tt0043325
31021,[],tt1213917
31022,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",tt0386095
31023,"[{'id': 35, 'name': 'Comedy'}]",tt0083102
31024,"[{'id': 18, 'name': 'Drama'}]",tt0407612
31025,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0452611
31026,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0444519
31027,"[{'id': 99, 'name': 'Documentary'}]",tt1698652
31028,"[{'id': 53, 'name': 'Thriller'}]",tt0427461
31029,"[{'id': 99, 'name': 'Documentary'}]",tt0966582
31030,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",tt0834541
31031,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt2062622
31032,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",tt0910572
31033,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt2238839
31034,[],tt3398066
31035,"[{'id': 35, 'name': 'Comedy'}]",tt1887746
31036,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt3248600
31037,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt2375844
31038,"[{'id': 27, 'name': 'Horror'}]",tt4030442
31039,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1629242
31040,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt3266948
31041,"[{'id': 18, 'name': 'Drama'}]",tt2123884
31042,"[{'id': 27, 'name': 'Horror'}]",tt2122424
31043,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt3013018
31044,"[{'id': 27, 'name': 'Horror'}]",tt2267454
31045,"[{'id': 27, 'name': 'Horror'}]",tt3148348
31046,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",tt2145829
31047,"[{'id': 35, 'name': 'Comedy'}]",tt4257950
31048,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt2290113
31049,"[{'id': 27, 'name': 'Horror'}]",tt0443334
31050,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt3518096
31051,"[{'id': 18, 'name': 'Drama'}]",tt2790182
31052,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",tt3525346
31053,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt3563892
31054,"[{'id': 18, 'name': 'Drama'}]",tt2963344
31055,"[{'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}]",tt0074853
31056,[],tt0319371
31057,"[{'id': 18, 'name': 'Drama'}]",tt0089010
31058,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",tt0087480
31059,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0071717
31060,[],tt0049642
31061,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0455135
31062,[],tt0024600
31063,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0496325
31064,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt2517558
31065,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt0366919
31066,"[{'id': 28, 'name': 'Action'}]",tt1813757
31067,"[{'id': 878, 'name': 'Science Fiction'}]",tt0055294
31068,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt0409527
31069,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0067952
31070,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2577172
31071,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",tt1321869
31072,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt2975590
31073,"[{'id': 18, 'name': 'Drama'}]",tt2085783
31074,"[{'id': 10749, 'name': 'Romance'}]",tt1822266
31075,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt2196564
31076,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",tt0233979
31077,[],tt1590129
31078,[],tt0249386
31079,[],tt2355773
31080,[],tt0396963
31081,"[{'id': 18, 'name': 'Drama'}]",tt2321421
31082,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt3446426
31083,[],tt1906471
31084,"[{'id': 99, 'name': 'Documentary'}]",tt1633989
31085,"[{'id': 18, 'name': 'Drama'}]",tt2991092
31086,"[{'id': 99, 'name': 'Documentary'}]",tt1018887
31087,"[{'id': 99, 'name': 'Documentary'}]",tt2938416
31088,"[{'id': 99, 'name': 'Documentary'}]",tt0064334
31089,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0055827
31090,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt0053348
31091,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",tt1534075
31092,"[{'id': 35, 'name': 'Comedy'}]",tt0059631
31093,"[{'id': 18, 'name': 'Drama'}]",tt3289126
31094,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt2400002
31095,"[{'id': 35, 'name': 'Comedy'}]",tt0083824
31096,"[{'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}]",tt2181959
31097,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt3213622
31098,"[{'id': 28, 'name': 'Action'}]",tt3746298
31099,"[{'id': 28, 'name': 'Action'}]",tt3220528
31100,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",tt2242176
31101,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt2559214
31102,"[{'id': 28, 'name': 'Action'}]",tt3462696
31103,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt2788556
31104,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt2940280
31105,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1824904
31106,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt2872724
31107,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt3248132
31108,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",tt3465074
31109,"[{'id': 35, 'name': 'Comedy'}]",tt0260320
31110,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt1860238
31111,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt1700467
31112,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",tt0120805
31113,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt2542368
31114,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0100172
31115,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt1716753
31116,"[{'id': 99, 'name': 'Documentary'}]",tt2011972
31117,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 10769, 'name': 'Foreign'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",tt0368197
31118,"[{'id': 27, 'name': 'Horror'}]",tt0087746
31119,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0113858
31120,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0107606
31121,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",tt0102484
31122,"[{'id': 18, 'name': 'Drama'}]",tt0104942
31123,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0102489
31124,[],tt0107631
31125,"[{'id': 35, 'name': 'Comedy'}]",tt0094407
31126,"[{'id': 53, 'name': 'Thriller'}]",tt1562899
31127,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt2469760
31128,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10402, 'name': 'Music'}]",tt0309725
31129,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt0858437
31130,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt0099429
31131,"[{'id': 18, 'name': 'Drama'}]",tt3520010
31132,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1672131
31133,[],tt0136780
31134,[],tt0471094
31135,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt0184039
31136,"[{'id': 18, 'name': 'Drama'}]",tt3661196
31137,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt1663689
31138,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0961088
31139,[],tt0105215
31140,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt0241251
31141,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt2401147
31142,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt3058618
31143,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt3455826
31144,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}]",tt2953240
31145,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",tt3103284
31146,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt2636814
31147,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1276106
31148,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2368537
31149,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0228711
31150,"[{'id': 9648, 'name': 'Mystery'}]",tt0108283
31151,"[{'id': 18, 'name': 'Drama'}]",tt0495023
31152,[],tt0284028
31153,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0430457
31154,"[{'id': 18, 'name': 'Drama'}]",tt4340888
31155,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt2739524
31156,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0153812
31157,"[{'id': 18, 'name': 'Drama'}]",tt0335163
31158,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",tt0117583
31159,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0104612
31160,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt1063336
31161,"[{'id': 18, 'name': 'Drama'}]",tt1082863
31162,"[{'id': 53, 'name': 'Thriller'}]",tt0835498
31163,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0807726
31164,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",tt0114376
31165,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1132288
31166,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt2290828
31167,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0117995
31168,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1480649
31169,"[{'id': 18, 'name': 'Drama'}]",tt1724982
31170,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",tt1969149
31171,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt1869315
31172,"[{'id': 28, 'name': 'Action'}]",tt0175694
31173,"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}]",tt0052233
31174,"[{'id': 53, 'name': 'Thriller'}]",tt0180207
31175,[],tt0058419
31176,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt0248568
31177,"[{'id': 27, 'name': 'Horror'}]",tt0077735
31178,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt0814365
31179,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10769, 'name': 'Foreign'}]",tt0237680
31180,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0451033
31181,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2095605
31182,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",tt1056101
31183,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1395054
31184,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1602479
31185,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0100774
31186,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt0082095
31187,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt0452644
31188,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0365479
31189,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0877349
31190,"[{'id': 18, 'name': 'Drama'}]",tt2298304
31191,"[{'id': 18, 'name': 'Drama'}]",tt0449642
31192,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt0039583
31193,"[{'id': 18, 'name': 'Drama'}]",tt2391950
31194,"[{'id': 18, 'name': 'Drama'}]",tt2176228
31195,[],tt0800199
31196,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt1508290
31197,"[{'id': 18, 'name': 'Drama'}]",tt1406160
31198,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt0300957
31199,[],tt2184398
31200,[],tt2289920
31201,"[{'id': 53, 'name': 'Thriller'}]",tt0046928
31202,"[{'id': 18, 'name': 'Drama'}]",tt0333645
31203,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt1515205
31204,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt0403056
31205,"[{'id': 18, 'name': 'Drama'}]",tt0422458
31206,"[{'id': 18, 'name': 'Drama'}]",tt0421057
31207,"[{'id': 18, 'name': 'Drama'}]",tt2385195
31208,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt1618421
31209,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2070883
31210,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1090680
31211,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",tt0050252
31212,"[{'id': 18, 'name': 'Drama'}]",tt0871438
31213,"[{'id': 18, 'name': 'Drama'}]",tt2405372
31214,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",tt0044621
31215,"[{'id': 27, 'name': 'Horror'}]",tt1795050
31216,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",tt0044085
31217,"[{'id': 35, 'name': 'Comedy'}]",tt1507351
31218,"[{'id': 18, 'name': 'Drama'}]",tt2664080
31219,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0877621
31220,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0485061
31221,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",tt2027091
31222,[],tt0366544
31223,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",tt0065970
31224,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt4135218
31225,"[{'id': 35, 'name': 'Comedy'}]",tt0194119
31226,"[{'id': 99, 'name': 'Documentary'}]",tt2448028
31227,"[{'id': 10402, 'name': 'Music'}]",tt0495750
31228,"[{'id': 99, 'name': 'Documentary'}]",tt2359814
31229,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt0051683
31230,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1258154
31231,[],tt1010054
31232,"[{'id': 35, 'name': 'Comedy'}]",tt0449057
31233,"[{'id': 18, 'name': 'Drama'}]",tt3687186
31234,[],tt3341582
31235,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt1337040
31236,"[{'id': 16, 'name': 'Animation'}]",tt0029350
31237,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10769, 'name': 'Foreign'}]",tt0462703
31238,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1366687
31239,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt1837574
31240,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt2468826
31241,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0098165
31242,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",tt0109421
31243,[],tt1823096
31244,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",tt2870648
31245,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt0118686
31246,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0113535
31247,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt3511542
31248,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt0473028
31249,"[{'id': 18, 'name': 'Drama'}]",tt0168787
31250,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt2228000
31251,"[{'id': 35, 'name': 'Comedy'}]",tt1274589
31252,"[{'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",tt0079135
31253,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2245151
31254,[],tt0088200
31255,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0119923
31256,"[{'id': 18, 'name': 'Drama'}]",tt1587119
31257,"[{'id': 18, 'name': 'Drama'}]",tt0091106
31258,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt4692656
31259,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt2027255
31260,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0303151
31261,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",tt0487176
31262,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt1722638
31263,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt3108584
